userId,subscriptionBalance,paymentBalance,timestamp
'6ae6fd3a-d3e9-4732-bb58-d3dd0d546fdf',198.0,180.0,2024-01-05 21:01:19.167000+00:00
'1b171d44-c711-4d92-987a-51b0e2b133d8',207.0,189.0,2024-01-05 21:01:19.167000+00:00
'd9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13',1650.0,1470.0,2024-01-05 21:01:19.167000+00:00
'8c5e33e3-3618-4d09-8e79-c8d42c74731d',228.0,210.0,2024-01-05 21:01:19.167000+00:00
'dad65afc-5053-4bfb-bab4-c4238e52842d',219.0,201.0,2024-01-05 21:01:19.167000+00:00
'bd7971c8-c11b-46ab-96c7-105eb10b444e',255.0,237.0,2024-01-05 21:01:19.167000+00:00
'66bbc06f-0bb0-40a8-9b2f-ca307be70653',207.0,189.0,2024-01-05 21:01:19.167000+00:00
'a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd',246.0,228.0,2024-01-05 21:01:19.167000+00:00
'5c728008-b183-4a76-9a0e-d1c0604253f1',207.5,189.5,2024-01-05 21:01:19.167000+00:00
'efa6426b-5dc2-42b8-ac5d-e40d81dda0a1',130.0,111.0,2024-01-05 21:01:19.167000+00:00
'c7de1ac1-05c8-410e-a7d7-47fb25d705ba',74.0,-139.0,2024-01-05 21:01:19.167000+00:00
'1b5748cb-c677-44ab-9d61-940e554fc014',123.5,108.5,2024-01-05 21:01:19.167000+00:00
'd660234f-ebd5-41da-919b-b125cfe67889',237.0,219.0,2024-01-05 21:01:19.167000+00:00
'342d8d2c-320e-432d-8467-805cedc39310',198.0,180.0,2024-01-05 21:01:19.167000+00:00
'07cb8a00-acd7-4e6c-b4b1-ba09fecd14a4',198.0,180.0,2024-01-05 21:01:19.167000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',183.0,165.0,2024-01-05 21:01:19.167000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',219.0,201.0,2024-01-05 21:01:19.167000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',740.62,2190.62,2024-01-05 21:01:19.167000+00:00
'c223aaaf-caf0-4f2a-a3b9-af020634288d',216.0,198.0,2024-01-05 21:01:19.167000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',346.0,328.0,2024-01-05 21:01:19.167000+00:00
'e3a4d046-0a40-4076-a7fb-429d35771d81',57.636,112.245,2024-01-05 21:01:19.167000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',40196.39,40016.39,2024-01-05 21:01:19.167000+00:00
'0cff33de-172f-4546-b1d3-365c6fda2b00',101.0,3641.0,2024-01-05 21:01:19.167000+00:00
'582f1b94-4c13-41e6-81ec-6203bb0f2a06',225.5,207.5,2024-01-05 21:01:19.167000+00:00
'ae273dbb-7c60-4427-aee6-164103d514b5',207.5,189.5,2024-01-05 21:01:19.167000+00:00
'774e69ea-6841-4fbe-a007-6c5fe7feba4e',198.0,180.0,2024-01-05 21:01:19.167000+00:00
'ef949991-e8a5-4f14-9f66-915f761ae0f8',144.0,126.0,2024-01-05 21:01:19.167000+00:00
'be98bc1b-926c-4c56-a53c-7ccb51fdd41e',90.0,-90.0,2024-01-05 21:01:19.167000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',174.0,156.0,2024-01-06 21:09:47.493000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11581.93,13342.93,2024-01-06 21:09:47.493000+00:00
'07cb8a00-acd7-4e6c-b4b1-ba09fecd14a4',189.0,171.0,2024-01-06 21:01:13.274000+00:00
'1f977617-30ad-4677-a0ac-0e8d12ba54d0',135.0,117.0,2024-01-06 21:01:13.274000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',40054.0,39854.0,2024-01-06 21:01:13.274000+00:00
'53fbb8f0-608a-43af-b8c0-ba03894e147a',228.0,210.0,2024-01-06 21:01:13.274000+00:00
'5c728008-b183-4a76-9a0e-d1c0604253f1',198.5,180.5,2024-01-06 21:01:13.274000+00:00
'b1d7d4bd-f8f6-4592-9fa3-f2275305d802',189.0,171.0,2024-01-06 21:01:13.274000+00:00
'cc209dc1-65cd-413e-8deb-9a8e37b333ad',1560.0,1380.0,2024-01-06 21:01:13.274000+00:00
'575e110d-9fbf-4b98-acd0-ff3b6d33a3d1',210.0,192.0,2024-01-06 21:01:13.274000+00:00
'5fd7a797-569b-483e-9e96-9361757e3749',228.0,210.0,2024-01-06 21:01:13.274000+00:00
'26d31238-b7a4-4e7b-a52e-faa96846333c',192.0,174.0,2024-01-06 21:01:13.274000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',40106.39,39926.39,2024-01-06 21:01:13.274000+00:00
'e11c95b2-2f68-4c79-9cd1-47cd978c81b5',180.0,162.0,2024-01-06 21:01:13.274000+00:00
'53a97579-16a4-47ef-83ec-c7b209e65c4e',162.0,144.0,2024-01-06 21:01:13.274000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',74.181,3284.878,2024-01-06 21:01:13.274000+00:00
'e6cdbca4-1eac-44a7-b1b3-299757b86a75',176.0,160.0,2024-01-06 21:01:13.274000+00:00
'd90f50f5-4657-452d-a172-20c8d89dfc94',198.0,180.0,2024-01-06 21:01:13.274000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',2300.0,18900.0,2024-01-06 21:01:13.274000+00:00
'cdd0df27-94a4-4f72-9e67-6f435cce0485',207.5,189.5,2024-01-06 21:01:13.274000+00:00
'e55755fa-20dd-410d-af94-d4ced92039be',219.0,201.0,2024-01-06 21:01:13.274000+00:00
'c223aaaf-caf0-4f2a-a3b9-af020634288d',207.0,189.0,2024-01-06 21:09:46.085000+00:00
'afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1',530.0,-2440.0,2024-01-06 21:09:46.085000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1867.664,1849.064,2024-01-06 21:09:46.085000+00:00
'b851dd0c-b4b0-41d4-814a-172752d504d9',171.0,153.0,2024-01-06 21:09:46.085000+00:00
'1b171d44-c711-4d92-987a-51b0e2b133d8',198.0,180.0,2024-01-06 21:09:46.085000+00:00
'c7de1ac1-05c8-410e-a7d7-47fb25d705ba',66.0,-144.0,2024-01-06 21:09:46.085000+00:00
'34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127',1260.0,1080.0,2024-01-06 21:09:46.085000+00:00
'87c848f8-99e3-4d14-a0a6-117bc5cee05b',219.0,201.0,2024-01-06 21:09:46.085000+00:00
'a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d',140.5,124.0,2024-01-06 21:09:46.085000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',720.62,2170.62,2024-01-06 21:09:46.085000+00:00
'bd7971c8-c11b-46ab-96c7-105eb10b444e',246.0,228.0,2024-01-06 21:09:46.085000+00:00
'4e9fc563-f427-44bc-974e-75b89833018f',228.0,210.0,2024-01-06 21:09:46.085000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',24312.0,31890.0,2024-01-06 21:09:46.085000+00:00
'34ba33ca-e3cd-4897-b0b0-771c0ea7407a',820.0,-10930.0,2024-01-06 21:09:46.085000+00:00
'6ae6fd3a-d3e9-4732-bb58-d3dd0d546fdf',189.0,171.0,2024-01-06 21:09:46.085000+00:00
'73efb41a-798e-400b-b2ff-45ab7d95d97e',1440.0,1260.0,2024-01-06 21:09:46.085000+00:00
'35d6378d-dd42-42e6-8e21-1656572aca3f',219.0,201.0,2024-01-06 21:09:46.085000+00:00
'7fdb17cc-8581-4dd8-9733-20698a4dbf01',1440.0,1260.0,2024-01-06 21:09:46.085000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',263.452,10641.53,2024-01-06 21:09:46.085000+00:00
'8c1ac27b-4b34-4d12-b590-9279bbe32c5d',48.2,-12.8,2024-01-06 21:09:46.085000+00:00
'4e84f0ec-7629-49dc-b110-27a6eb9b4d9c',219.0,537.0,2024-01-06 21:09:46.085000+00:00
'92d3b524-f2b5-4ea1-972c-42f16f6ecb49',180.0,162.0,2024-01-06 21:09:46.085000+00:00
'2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad',219.0,201.0,2024-01-06 21:09:46.085000+00:00
'ae273dbb-7c60-4427-aee6-164103d514b5',198.5,180.5,2024-01-06 21:09:46.085000+00:00
'342d8d2c-320e-432d-8467-805cedc39310',189.0,171.0,2024-01-06 21:09:46.085000+00:00
'1b5748cb-c677-44ab-9d61-940e554fc014',116.0,101.0,2024-01-06 21:09:46.085000+00:00
'3da98642-82d9-433f-a525-164b6afcbbe0',1440.0,1260.0,2024-01-06 21:09:46.085000+00:00
'66a734f3-a86b-477a-929e-50e078195a91',192.0,174.0,2024-01-06 21:09:46.085000+00:00
'd9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13',1560.0,1380.0,2024-01-06 21:09:46.085000+00:00
'dad65afc-5053-4bfb-bab4-c4238e52842d',210.0,192.0,2024-01-06 21:09:46.085000+00:00
'66bbc06f-0bb0-40a8-9b2f-ca307be70653',198.0,180.0,2024-01-06 21:09:46.085000+00:00
'35790c79-2aad-4b1c-b9e0-4ca04d71f93a',180.0,162.0,2024-01-06 21:09:46.085000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',93.273,1567.018,2024-01-06 21:09:46.085000+00:00
'774e69ea-6841-4fbe-a007-6c5fe7feba4e',189.0,171.0,2024-01-06 21:09:46.085000+00:00
'3239a143-f9bf-4b01-9885-26d3e10f4933',189.0,171.0,2024-01-06 21:09:46.085000+00:00
'ef949991-e8a5-4f14-9f66-915f761ae0f8',135.0,117.0,2024-01-06 21:09:46.085000+00:00
'9f4df114-f657-4b93-af46-af0c3922bdef',201.0,183.0,2024-01-06 21:09:46.085000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',442.909,3427.909,2024-01-06 21:09:46.085000+00:00
'f0f93bcc-c131-4a3b-ab25-2f23ff4a8f05',198.0,180.0,2024-01-06 21:09:46.085000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',3060.0,3042.0,2024-01-06 21:09:46.085000+00:00
'4531caaa-fb25-419c-b8cc-1e41df747a6a',219.0,201.0,2024-01-06 21:09:46.085000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',210.0,192.0,2024-01-06 21:09:46.085000+00:00
'da3380f3-1016-4965-881a-0bb66f3a801e',28.8,25.2,2024-01-06 21:09:46.085000+00:00
'd660234f-ebd5-41da-919b-b125cfe67889',228.0,210.0,2024-01-06 21:09:46.085000+00:00
'efa6426b-5dc2-42b8-ac5d-e40d81dda0a1',120.0,103.5,2024-01-06 21:09:46.085000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',110.0,1451.691,2024-01-06 21:09:46.085000+00:00
'6a1eab48-c690-4745-b5f1-3a51242ed793',163.2,1086.2,2024-01-07 21:01:06.942000+00:00
'9f4df114-f657-4b93-af46-af0c3922bdef',192.0,174.0,2024-01-07 21:01:06.942000+00:00
'f0f93bcc-c131-4a3b-ab25-2f23ff4a8f05',189.0,171.0,2024-01-07 21:01:06.942000+00:00
'709c6d90-afa7-4f96-add9-be439e085a89',99.0,81.0,2024-01-07 21:01:06.942000+00:00
'bd7971c8-c11b-46ab-96c7-105eb10b444e',237.0,219.0,2024-01-07 21:01:06.942000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',24222.0,31800.0,2024-01-07 21:01:06.942000+00:00
'ae273dbb-7c60-4427-aee6-164103d514b5',189.5,171.5,2024-01-07 21:01:06.942000+00:00
'b11a22a9-3283-4c2a-8530-5f685c1035b4',337.0,319.0,2024-01-07 21:01:06.942000+00:00
'6ae6fd3a-d3e9-4732-bb58-d3dd0d546fdf',180.0,162.0,2024-01-07 21:01:06.942000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',201.0,183.0,2024-01-07 21:01:06.942000+00:00
'4531caaa-fb25-419c-b8cc-1e41df747a6a',210.0,192.0,2024-01-07 21:01:06.942000+00:00
'15469d49-7d54-4ea1-833c-708f679471d4',265.0,252.0,2024-01-07 21:01:06.942000+00:00
'7f97b814-017d-430e-9779-877ec174861e',947.372,-64.248,2024-01-07 21:01:06.942000+00:00
'789e2517-7115-46a9-a260-717333a06b69',255.0,237.0,2024-01-07 21:01:06.942000+00:00
'582f1b94-4c13-41e6-81ec-6203bb0f2a06',216.5,198.5,2024-01-07 21:01:06.942000+00:00
'4e9fc563-f427-44bc-974e-75b89833018f',219.0,201.0,2024-01-07 21:01:06.942000+00:00
'035e21a6-1dc3-4d87-bc4d-26b9dcefabbd',295.646,583.646,2024-01-07 21:01:06.942000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',52.682,160.298,2024-01-07 21:01:06.942000+00:00
'774e69ea-6841-4fbe-a007-6c5fe7feba4e',180.0,162.0,2024-01-07 21:01:06.942000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',39954.0,39754.0,2024-01-07 21:01:06.942000+00:00
'8c5e33e3-3618-4d09-8e79-c8d42c74731d',219.0,201.0,2024-01-07 21:01:06.942000+00:00
'ef949991-e8a5-4f14-9f66-915f761ae0f8',126.0,108.0,2024-01-07 21:01:06.942000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',700.62,2150.62,2024-01-07 21:01:06.942000+00:00
'3da98642-82d9-433f-a525-164b6afcbbe0',1350.0,1170.0,2024-01-07 21:01:06.942000+00:00
'cc209dc1-65cd-413e-8deb-9a8e37b333ad',1470.0,1290.0,2024-01-07 21:01:06.942000+00:00
'eb6875d4-8663-4dc5-8838-1148a2425c13',10.0,10633.53,2024-01-07 21:01:06.942000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',106.5,1443.691,2024-01-07 21:01:06.942000+00:00
'35d6378d-dd42-42e6-8e21-1656572aca3f',210.0,192.0,2024-01-07 21:01:06.942000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',87.246,1562.518,2024-01-07 21:01:06.942000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',3051.0,3033.0,2024-01-07 21:01:06.942000+00:00
'8c1ac27b-4b34-4d12-b590-9279bbe32c5d',44.2,-16.8,2024-01-07 21:01:06.942000+00:00
'd660234f-ebd5-41da-919b-b125cfe67889',219.0,201.0,2024-01-07 21:01:06.942000+00:00
'e55755fa-20dd-410d-af94-d4ced92039be',210.0,192.0,2024-01-07 21:01:06.942000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',360.091,759.091,2024-01-07 21:01:06.942000+00:00
'66bbc06f-0bb0-40a8-9b2f-ca307be70653',189.0,171.0,2024-01-07 21:01:06.942000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',70.181,3280.878,2024-01-07 21:01:06.942000+00:00
'1b171d44-c711-4d92-987a-51b0e2b133d8',189.0,171.0,2024-01-07 21:01:06.942000+00:00
'918122aa-3a94-4a48-8a42-ebf049fa6fb9',104.0,408.0,2024-01-07 21:01:06.942000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',10.0,23700.0,2024-01-07 12:34:31.370000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',2310.0,23700.0,2024-01-07 12:34:31.370000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',2410.0,23700.0,2024-01-07 12:34:31.370000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',4710.0,23700.0,2024-01-07 12:34:31.370000+00:00
'7fdb17cc-8581-4dd8-9733-20698a4dbf01',1350.0,1170.0,2024-01-07 21:01:11.125000+00:00
'e11c95b2-2f68-4c79-9cd1-47cd978c81b5',171.0,153.0,2024-01-07 21:01:11.125000+00:00
'87c848f8-99e3-4d14-a0a6-117bc5cee05b',210.0,192.0,2024-01-07 21:01:11.125000+00:00
'1f977617-30ad-4677-a0ac-0e8d12ba54d0',126.0,108.0,2024-01-07 21:01:11.125000+00:00
'1b5748cb-c677-44ab-9d61-940e554fc014',108.5,93.5,2024-01-07 21:01:11.125000+00:00
'00b2df99-692a-45c1-b277-854a63b3a168',46.2,30.2,2024-01-07 21:01:11.125000+00:00
'34ba33ca-e3cd-4897-b0b0-771c0ea7407a',730.0,-11020.0,2024-01-07 21:01:11.125000+00:00
'b1d7d4bd-f8f6-4592-9fa3-f2275305d802',180.0,162.0,2024-01-07 21:01:11.125000+00:00
'e6cdbca4-1eac-44a7-b1b3-299757b86a75',168.0,152.0,2024-01-07 21:01:11.125000+00:00
'a24c9e34-d8ed-4ab7-a077-efaa0c7ea383',48.0,360.0,2024-01-07 21:01:11.125000+00:00
'dad65afc-5053-4bfb-bab4-c4238e52842d',201.0,183.0,2024-01-07 21:01:11.125000+00:00
'73efb41a-798e-400b-b2ff-45ab7d95d97e',1350.0,1170.0,2024-01-07 21:01:11.125000+00:00
'c223aaaf-caf0-4f2a-a3b9-af020634288d',198.0,180.0,2024-01-07 21:01:11.125000+00:00
'df06a87e-a8bd-4aa4-b6f0-c16c1be9bb02',3720.0,4076.4,2024-01-07 21:01:11.125000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',40016.39,39836.39,2024-01-07 21:01:11.125000+00:00
'53fbb8f0-608a-43af-b8c0-ba03894e147a',219.0,201.0,2024-01-07 21:01:11.125000+00:00
'6e44450d-f3af-4661-ab1a-4f857ee3040f',81.49,71.93,2024-01-07 21:01:11.125000+00:00
'b851dd0c-b4b0-41d4-814a-172752d504d9',162.0,144.0,2024-01-07 21:01:11.125000+00:00
'da3380f3-1016-4965-881a-0bb66f3a801e',27.0,23.4,2024-01-07 21:01:11.125000+00:00
'd90f50f5-4657-452d-a172-20c8d89dfc94',189.0,171.0,2024-01-07 21:01:11.125000+00:00
'd9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13',1470.0,1290.0,2024-01-07 21:01:11.125000+00:00
'66a734f3-a86b-477a-929e-50e078195a91',183.0,165.0,2024-01-07 21:01:11.125000+00:00
'35790c79-2aad-4b1c-b9e0-4ca04d71f93a',171.0,153.0,2024-01-07 21:01:11.125000+00:00
'a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d',133.0,115.0,2024-01-07 21:01:11.125000+00:00
'342d8d2c-320e-432d-8467-805cedc39310',180.0,162.0,2024-01-07 21:01:11.125000+00:00
'5c728008-b183-4a76-9a0e-d1c0604253f1',189.5,171.5,2024-01-07 21:01:11.125000+00:00
'5fd7a797-569b-483e-9e96-9361757e3749',219.0,201.0,2024-01-07 21:01:11.125000+00:00
'cdd0df27-94a4-4f72-9e67-6f435cce0485',198.5,180.5,2024-01-07 21:01:11.125000+00:00
'92d3b524-f2b5-4ea1-972c-42f16f6ecb49',171.0,153.0,2024-01-07 21:01:11.125000+00:00
'e3a4d046-0a40-4076-a7fb-429d35771d81',49.636,104.245,2024-01-07 21:01:11.125000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11572.93,13333.93,2024-01-07 21:01:11.125000+00:00
'575e110d-9fbf-4b98-acd0-ff3b6d33a3d1',201.0,183.0,2024-01-07 21:01:11.125000+00:00
'eefb84af-6a9b-435b-b589-5c9734648a74',438.909,3423.909,2024-01-07 21:01:11.125000+00:00
'a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd',237.0,219.0,2024-01-07 21:01:11.125000+00:00
'26d31238-b7a4-4e7b-a52e-faa96846333c',183.0,165.0,2024-01-07 21:01:11.125000+00:00
'53a97579-16a4-47ef-83ec-c7b209e65c4e',153.0,135.0,2024-01-07 21:01:11.125000+00:00
'07cb8a00-acd7-4e6c-b4b1-ba09fecd14a4',180.0,162.0,2024-01-07 21:01:11.125000+00:00
'efa6426b-5dc2-42b8-ac5d-e40d81dda0a1',112.5,94.5,2024-01-07 21:01:11.125000+00:00
'383f0a7e-4daa-4294-ae9f-cafbddbb408e',236.5,220.5,2024-01-07 21:01:11.125000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1849.064,1830.464,2024-01-07 21:01:11.125000+00:00
'afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1',488.0,-2482.0,2024-01-07 21:01:11.125000+00:00
'2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad',210.0,192.0,2024-01-07 21:01:11.125000+00:00
'4e84f0ec-7629-49dc-b110-27a6eb9b4d9c',210.0,528.0,2024-01-07 21:01:11.125000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',4810.0,23600.0,2024-01-07 21:01:11.125000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',79883.136,79777.136,2024-01-07 21:01:11.125000+00:00
'34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127',1170.0,990.0,2024-01-07 21:01:11.125000+00:00
'47d03621-dec7-4429-bee2-02be753fcdc4',165.0,147.0,2024-01-07 21:01:11.125000+00:00
'3239a143-f9bf-4b01-9885-26d3e10f4933',180.0,162.0,2024-01-07 21:01:11.125000+00:00
'20f25ac8-8c5b-4ddf-a655-12257aed6fff',237.0,219.0,2024-01-07 21:01:11.125000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',2200.0,19000.0,2024-01-07 09:31:12.922000+00:00
'34ba33ca-e3cd-4897-b0b0-771c0ea7407a',550.0,-11110.0,2024-01-08 21:01:07.393000+00:00
'34d90c4b-3fc8-43e7-b9ae-e41cf4ba2127',990.0,900.0,2024-01-08 21:01:07.393000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',90.5,1435.691,2024-01-08 21:01:07.393000+00:00
'fb387231-a328-4c4d-8d82-dda7943af9e7',39754.0,39654.0,2024-01-08 21:01:07.393000+00:00
'1b5748cb-c677-44ab-9d61-940e554fc014',93.5,86.0,2024-01-08 21:01:07.393000+00:00
'b66d065b-3a4b-4871-9d0c-99701e74c8e9',24042.0,31710.0,2024-01-08 21:01:07.393000+00:00
'ca4da5ef-df7d-417f-8098-80c027212092',660.62,2130.62,2024-01-08 21:01:07.393000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',66.5,1411.691,2024-01-08 21:01:07.393000+00:00
'3da98642-82d9-433f-a525-164b6afcbbe0',1170.0,1080.0,2024-01-08 21:01:07.393000+00:00
'afad1f0a-8d1a-4883-aa2f-9e3afc02d3b1',404.0,-2524.0,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',50.5,1395.691,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',42.5,1387.691,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',34.5,1379.691,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',26.5,1371.691,2024-01-08 21:01:43.609000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',79777.136,79724.136,2024-01-08 21:01:43.609000+00:00
'df06a87e-a8bd-4aa4-b6f0-c16c1be9bb02',3364.0,3898.4,2024-01-08 21:01:43.609000+00:00
'7fdb17cc-8581-4dd8-9733-20698a4dbf01',1170.0,1080.0,2024-01-08 21:01:43.609000+00:00
'cac838c5-a9e1-41b1-877e-2587cbea7b20',11554.93,13324.93,2024-01-08 21:01:43.609000+00:00
'8c1ac27b-4b34-4d12-b590-9279bbe32c5d',36.2,-20.8,2024-01-08 21:01:43.609000+00:00
'73efb41a-798e-400b-b2ff-45ab7d95d97e',1170.0,1080.0,2024-01-08 21:01:43.609000+00:00
'2c2a8830-b2f7-4b3e-a180-7a5654eee40c',39836.39,39746.39,2024-01-08 21:01:43.609000+00:00
'ec5a25e9-6a06-43fa-9eca-0e31ec111076',62.181,3276.878,2024-01-08 21:01:43.609000+00:00
'e3a4d046-0a40-4076-a7fb-429d35771d81',33.636,96.245,2024-01-08 21:01:43.609000+00:00
'f8c629ff-e140-4e26-b38c-f99d237959da',4610.0,23500.0,2024-01-08 21:01:43.609000+00:00
'd9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13',1290.0,1200.0,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',82.5,1427.691,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',74.5,1419.691,2024-01-08 21:01:43.609000+00:00
'daa2bf74-cf31-4552-9e85-acb48a7c3f90',342.091,750.091,2024-01-08 21:01:43.609000+00:00
'e8062346-faa2-400f-a070-a970fc4caab4',75.519,1555.291,2024-01-08 21:01:43.609000+00:00
'2af65ba7-48fc-4433-be65-5dca7e3094a8',8.682,138.298,2024-01-08 21:01:43.609000+00:00
'8fd614d8-9638-4c66-8345-319280777aae',58.5,1403.691,2024-01-08 21:01:43.609000+00:00
'67305f3f-628b-4997-83f9-1247a896127a',3033.0,3024.0,2024-01-08 21:01:43.609000+00:00
'4644dcc3-5505-47d4-ad63-c43f943387a4',64.5,73.5,2024-01-08 21:01:43.609000+00:00
'cc209dc1-65cd-413e-8deb-9a8e37b333ad',1290.0,1200.0,2024-01-08 21:01:43.609000+00:00
'4644dcc3-5505-47d4-ad63-c43f943387a4',56.5,65.5,2024-01-09 21:01:25.769000+00:00
'a09d7e6f-cd6a-4e47-8fd6-6b9a7dd03d4d',115.0,106.0,2024-01-09 21:01:25.769000+00:00
'8c5e33e3-3618-4d09-8e79-c8d42c74731d',201.0,192.0,2024-01-09 21:01:25.769000+00:00
'87c848f8-99e3-4d14-a0a6-117bc5cee05b',192.0,183.0,2024-01-09 21:01:25.769000+00:00
'5bc3c6b5-3049-4d37-9f04-c36bcb6de4a2',79724.136,79671.136,2024-01-09 21:01:25.769000+00:00
'804d97c8-bf70-4f6d-ad3b-8b63bb543104',174.0,165.0,2024-01-09 21:01:25.769000+00:00
'15469d49-7d54-4ea1-833c-708f679471d4',249.0,244.0,2024-01-09 21:01:25.769000+00:00
'73efb41a-798e-400b-b2ff-45ab7d95d97e',1080.0,990.0,2024-01-09 21:01:25.769000+00:00
'4e9fc563-f427-44bc-974e-75b89833018f',201.0,192.0,2024-01-09 21:01:25.769000+00:00
'e635a3ea-fc8b-46c4-b091-5480637486ad',1811.865,1811.864,2024-01-09 21:01:25.769000+00:00
'd9e8cfc2-2de6-4ea9-976c-f7fcd4e44b13',1200.0,1110.0,2024-01-09 21:01:25.769000+00:00
'f0f93bcc-c131-4a3b-ab25-2f23ff4a8f05',171.0,162.0,2024-01-09 21:01:25.769000+00:00
'95548cdd-9c30-4a34-8e13-6b526f0426da',311.267,4526.805,2024-01-09 21:01:25.769000+00:00
'e3a4d046-0a40-4076-a7fb-429d35771d81',25.636,88.245,2024-01-09 21:01:25.769000+00:00
'2669d640-a5cb-4d0d-a4b3-e95de0b3f4ad',192.0,183.0,2024-01-09 21:01:25.769000+00:00
'a1fcde9e-ddb4-4dcc-8b45-1f150a0948cd',219.0,210.0,2024-01-09 21:01:25.769000+00:00
'e55755fa-20dd-410d-af94-d4ced92039be',192.0,183.0,2024-01-09 21:01:25.769000+00:00
'8c1ac27b-4b34-4d12-b590-9279bbe32c5d',32.2,-24.8,2024-01-09 21:01:25.769000+00:00
'774e69ea-6841-4fbe-a007-6c5fe7feba4e',162.0,153.0,2024-01-09 21:01:25.769000+00:00
'53a97579-16a4-47ef-83ec-c7b209e65c4e',135.0,126.0,2024-01-09 21:01:25.769000+00:00
'9f4df114-f657-4b93-af46-af0c3922bdef',174.0,165.0,2024-01-09 21:01:25.769000+00:00
'575e110d-9fbf-4b98-acd0-ff3b6d33a3d1',183.0,174.0,2024-01-09 21:01:25.769000+00:00
'20f25ac8-8c5b-4ddf-a655-12257aed6fff',219.0,210.0,2024-01-09 21:01:25.769000+00:00
'5fd7a797-569b-483e-9e96-9361757e3749',201.0,192.0,2024-01-09 21:01:25.769000+00:00
'd660234f-ebd5-41da-919b-b125cfe67889',201.0,192.0,2024-01-09 21:01:25.769000+00:00
